classId,className,classType
N0000009631,Increased Spinal Cord Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009192,Increased Central Nervous System Histamine Activity,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009632,Increased Spinal Cord Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009193,Increased Central Nervous System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009633,Increased Spinal Cord Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009194,Increased Central Nervous System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009634,Increased Spinal Cord Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009195,Increased Central Nervous System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009635,Increased Spinal Cord Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009196,Increased Central Nervous System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009636,Increased Spinal Cord Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009197,Increased Central Nervous System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009637,Increased Spinal Cord Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009198,Increased Central Nervous System Serotonin Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009638,Increased Spinal Cord Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009199,Increased Central Nervous System Substance P Activity,PE
N0000009639,Increased Spinal Cord Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009880,Substance P Activity Alteration,PE
N0000009200,Increased Central Nervous System VIP Activity,PE
N0000009640,Increased Spinal Cord VIP Activity,PE
N0000009706,Increased VIP Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009907,Vasoactive Intestinal Polypeptide (VIP) Activity Alteration,PE
N0000008290,Acetylcholine Activity Alteration,PE
N0000009079,Increased Acetylcholine Activity,PE
N0000009427,Increased Muscular System Acetylcholine Activity,PE
N0000009641,Increased Striated Muscle Acetylcholine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008300,Aspartate Activity Alteration,PE
N0000009089,Increased Aspartate Activity,PE
N0000009428,Increased Muscular System Aspartate Activity,PE
N0000009642,Increased Striated Muscle Aspartate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008315,Brain Derived Neurotropic Factor Activity Alteration,PE
N0000009121,Increased Brain Derived Neurotropic Activity,PE
N0000009429,Increased Muscular System Brain Derived Neurotropic Activity,PE
N0000009643,Increased Striated Muscle Brain Derived Neurotropic Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000008323,CCK Activity Alteration,PE
N0000009145,Increased CCK Activity,PE
N0000009430,Increased Muscular System CCK Activity,PE
N0000009644,Increased Striated Muscle CCK Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009645,Increased Striated Muscle Contraction,PE
N0000009755,Musculoskeletal Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009879,Striated Muscle Contraction Alteration,PE
N0000009024,Disorganized Electrical Activity Alteration,PE
N0000009027,Electrical Activity Alteration,PE
N0000009272,Increased Disorganized Electrical Activity,PE
N0000009431,Increased Muscular System Disorganized Electrical Activity,PE
N0000009646,Increased Striated Muscle Disorganized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009025,Dopamine Activity Alteration,PE
N0000009282,Increased Dopamine Activity,PE
N0000009432,Increased Muscular System Dopamine Activity,PE
N0000009647,Increased Striated Muscle Dopamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009026,Dynorphin Activity Alteration,PE
N0000009283,Increased Dynorphin Activity,PE
N0000009433,Increased Muscular System Dynorphin Activity,PE
N0000009648,Increased Striated Muscle Dynorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009038,Endorphin Activity Alteration,PE
N0000009291,Increased Endorphin Activity,PE
N0000009434,Increased Muscular System Endorphin Activity,PE
N0000009649,Increased Striated Muscle Endorphin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009041,Enkephalin Activity Alteration,PE
N0000009293,Increased Enkephalin Activity,PE
N0000009435,Increased Muscular System Enkephalin Activity,PE
N0000009650,Increased Striated Muscle Enkephalin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009042,Epinephrine Activity Alteration,PE
N0000009317,Increased Epinephrine Activity,PE
N0000009436,Increased Muscular System Epinephrine Activity,PE
N0000009651,Increased Striated Muscle Epinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009053,Gamma Amino Butyric Acid (GABA) Activity Alteration,PE
N0000009325,Increased GABA Activity,PE
N0000009437,Increased Muscular System GABA Activity,PE
N0000009652,Increased Striated Muscle GABA Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009056,Gastrin Activity Alteration,PE
N0000009336,Increased Gastrin Activity,PE
N0000009438,Increased Muscular System Gastrin Activity,PE
N0000009653,Increased Striated Muscle Gastrin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009062,Glutamate Activity Alteration,PE
N0000009342,Increased Glutamate Activity,PE
N0000009439,Increased Muscular System Glutamate Activity,PE
N0000009654,Increased Striated Muscle Glutamate Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009063,Glycine Activity Alteration,PE
N0000009343,Increased Glycine Activity,PE
N0000009440,Increased Muscular System Glycine Activity,PE
N0000009655,Increased Striated Muscle Glycine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009071,Histamine Activity Alteration,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009351,Increased Histamine Activity,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009441,Increased Muscular System Histamine Activity,PE
N0000009656,Increased Striated Muscle Histamine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000175551,Increased Immunologic Activity,PE
N0000009442,Increased Muscular System Nerve Growth Factor Activity,PE
N0000009453,Increased Nerve Growth Factor Activity,PE
N0000009657,Increased Striated Muscle Nerve Growth Factor Activity,PE
N0000009758,Nerve Growth Factor Activity Alteration,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009443,Increased Muscular System Neurotensin Activity,PE
N0000009454,Increased Neurotensin Activity,PE
N0000009658,Increased Striated Muscle Neurotensin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009760,Neurotensin Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009444,Increased Muscular System Nitric Oxide Activity,PE
N0000009455,Increased Nitric Oxide Activity,PE
N0000009659,Increased Striated Muscle Nitric Oxide Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009762,Nitric Oxide Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009445,Increased Muscular System Norepinephrine Activity,PE
N0000009456,Increased Norepinephrine Activity,PE
N0000009660,Increased Striated Muscle Norepinephrine Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009765,Norepinephrine Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009027,Electrical Activity Alteration,PE
N0000009446,Increased Muscular System Organized Electrical Activity,PE
N0000009460,Increased Organized Electrical Activity,PE
N0000009661,Increased Striated Muscle Organized Electrical Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009774,Organized Electrical Activity Alteration,PE
N0000009802,Physiologic Effect (PE),PE
N0000009057,Generalized Systemic Effects,PE
N0000009073,Immunologic Activity Alteration,PE
N0000009074,Immunologically Active Molecule Activity Alteration,PE
N0000009354,Increased Immunologically Active Biogenic Amine Activity,PE
N0000009357,Increased Immunologically Active Molecule Activity,PE
N0000009447,Increased Muscular System Serotonin Activity,PE
N0000009585,Increased Serotonin Activity,PE
N0000009662,Increased Striated Muscle Serotonin Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
N0000009802,Physiologic Effect (PE),PE
N0000009844,Serotonin Activity Alteration,PE
N0000175551,Increased Immunologic Activity,PE
N0000009448,Increased Muscular System Substance P Activity,PE
N0000009663,Increased Striated Muscle Substance P Activity,PE
N0000009665,Increased Substance P Activity,PE
N0000009759,Nervous System Activity Alteration,PE
N0000009761,Neurotransmitter & Neuromuscular Transmitter Activity Alteration,PE
N0000009770,Organ System Specific Effects,PE
